Name_CH,Name_ML,Name_EN,Location,Region,Category,PageNumber,Country,latitude,longitude
吉北华校教师公会,Persatuan Guru-Guru Sekolah Cina Kedah Utara,North Kedah Chinese School Teachers Association,"25B, Jalan Alor Semadom, 05250 Alor Setar, Kedah.",Kedah,文教,48,Malaysia,6.1409117,100.3765324
树胶商公会(古邦巴素),Persatuan Peniaga-Peniaga Getah Kubang Pasu Kedah,,"854 Jalan Masjid, Kubang Pasu, Kedah.",Kedah,业缘,48,Malaysia,6.37261,100.4370188
吉玻校长职工会,KKGGBM Cawangan Kedah / Perlis,,"SJK(C) Sin Min A, Jalan Pegawai, 08000 Sungai Petani, Kedah.",Kedah,文教,48,Malaysia,5.652962,100.4852662
吉玻留台同学会,Persatuan Siswazah-Siswazah Taiwan Kedah Perlis,,"1, Lorong 23, Taman Patani Jaya, 08000 Sungai Petani Kedah.",Kedah,文教,48,Malaysia,5.6294811,100.4885642
潮商公会,Persatuan Saudagar-Saudagar Teochew Sungai Petani,,"136-C, Taman Bersatu, 08000 Sungai Petani, Kedah.",Kedah,业缘,48,Malaysia,5.6372309,100.4917894
双溪大年建造行,Persatuan Kin Cho Hong,,"584, Jalan Kuala Ketil, 08000 Sungai Petani, Kedah.",Kedah,业缘,48,Malaysia,5.6392999,100.492513
吉中中华工商联合会,Persatuan Perniagaan & Perindustrian Cina Kedah Tengah ,The Chinese Chamber Of Commerce&Industry Of Central Kedah,"143, 1st Floor, Jalan Kelab Cinta Sayang, Taman Ria Jaya, 08000 Sungai Petani, Kedah.",Kedah,业缘,48,Malaysia,5.653908,100.5147897
南吉打中华商会,Dewan Perniagaan Tionghoa Kedah Selatan,South Kedah Chinese Chamber Of Commerce,"1190, Lorong Bebilis 1/1, Taman Tunku Putra, 09000 Kulim, Kedah.",Kedah,业缘,48,Malaysia,5.3730578,100.5579599
吉玻種灵校友会,"Persatuan Alumni ChungLing, Kedah/Perlis",,"7-A, Lorong Lintang, 05200 Alor Star, Kedah.",Kedah,文教,49,Malaysia,6.1197617,100.373623
吉打十字港益民校友会,Persatuan Murid-Murid Tua Yih Min,,"295, Taman Orkid Simpang Empat, 06650 Alor Star, Kedah.",Kedah,文教,49,Malaysia,6.0215714,100.3712411
吉打华校董联会,Persatuan Lembaga-Lembaga Pengurus Sekolah Cina Keday,"United Chinese School Comm, Associtaion of Kedah","D/A Sekolah Menengah Persendirian Sin Min No 1, Jalan Alor Mengkudu, 05400 Alor Setar, Johor.",Kedah,文教,49,Malaysia,6.0916141,100.3862633
吉打竹城明新校友会,Persatuan Bekas Murid Sekolah Min Sin Kota Sarang Semut Alor Star,,"SRJK(C) Min Sin Kota Sarang Semut, 06800 Alor Star, Kedah.",Kedah,文教,49,Malaysia,5.9738175,100.4021419
吉中华校教师会,Persatuan Guru-Guru Sek Cina Kedah Tengah,,"SJK(C) TaiTong, Taman Kempas Sg. Pasir, 08000 Sungai Petani, Kedah.",Kedah,文教,49,Malaysia,5.594456,100.4788202
吉打双溪大年新民校友会,Persatuan Murid Murid Tua Sin Min Sungai Petani Kedah,,"10, Jalan Merbok, 08000 Sungai Petani, Kedah.",Kedah,文教,49,Malaysia,5.6404472,100.4853758
双溪大年新民校友会,Persatuan Murid Tua Sin Min Sungai Petani Kedah,,"10 Jalan Merbok Sungai Petani, Kedah.",Kedah,文教,50,Malaysia,5.6403472,100.4853758
吉大韩江校友会,Persatuan Bekas Murid Han Chiang Kedah,Penang Han Chiang School Ex-Pupils'  Kedah Association,"46(3/F) Jalan Pengkalan, Taman Pekan Baru, 08000 Sungai Petani, Kedah.",Kedah,文教,49,Malaysia,5.641611,100.4875089
吉南鲁乃华民校友会,"Persatuan Bekas Murid-Murid Sekolah Hwa Min, Lunas Kedah",,"285, Tingkat Atas, Jalan Desa Makmur 3, Taman Desa Makmur, 09600 Lunas, Kedah.",Kedah,文教,49,Malaysia,5.4339333,100.5400449
吉打华校校友会联合会,Gabungan Persatuan-Persatuan Bekas Palajar Sekolah Negeri Kedah,,"271, Taman Keranji 2, 09000 Kulim, Kedah.",Kedah,文教,49,Malaysia,5.36745,100.5421735
吉南觉民校友会 .,"Persatuan Murid-Murid Lepasan Sekolah Chio Min, Kedah Selatan",,"271 Taman Keranji 2, 09000 Kulim, Kedah.",Kedah,文教,49,Malaysia,5.36735,100.5421735
吉南华校教师公会,Persatuan Guru-Guru Sekolah Cina Kedah Selatan,,"D/A SJK(C) Chio Min B' , 09000 Kulim, Kedah. ",Kedah,文教,49,Malaysia,5.3732881,100.5498415
吉打波各先那同育校友会,Persatuan Murid-AAurid Tua SRJK (C) Tong Yuh PokokSena Kedah,,"181A, Lorong 4 Kiri, 06400 Pokok Sena, Kedah.",Kedah,文教,49,Malaysia,6.1423543,100.6674299
波各先那互助会,"Persatuan Kebajikan Penduduk Kampung Baru Pokok Sena, Kedah",,"181-A, Lorong 4 Kiri, 06400 Pokok Sena, Kedah. ",Kedah,慈善福利,57,Malaysia,6.1422543,100.6674299
亚罗士打新民校友会,Persatuan Murid-Murid Tua Sin Min,,"C/O Weng Yick Brothers Furniture . 55Q, Jalan Telok Wanjah, 05200 Alor Setar, Kedah.",Kedah,文教,50,Malaysia,6.1193363,100.3677167
亚罗士打平民校友会,Persatuan Murid-Murid Tua Peng Min,,"Sekolah RJK (C) Peng Min Bee Bee Park, 05400 Alor Setar, Kedah.",Kedah,文教,50,Malaysia,6.0950874,100.3655428
亚罗士打吉华校友会,Persatuan Murid-Murid Tua Keat Hwa,,"1785, Jalan Telok Wanjah, 05200 Alor Star, Kedah.",Kedah,文教,50,Malaysia,6.1220588,100.3783886
吉打佛学院,Persatuan Buddhist Kedah,Kedah Buddhist Association,"1961-A, Jalan Telok Wanjah, 05200 Alor Star, Kedah.",Kedah,宗教,51,Malaysia,6.1219588,100.3783886
亚罗士打启智校友会,Persatuan Bekas Pelajar SRJK (C) Kee Chee,,"Batu 2, Jalan Langgar, 05460 Alor Setar, Kedah.",Kedah,文教,50,Malaysia,6.116709,100.3657786
日得拉中华校友会,Persatuan Murid-Murid Tua SRJK (C) Chung Hwa Jitra Kedah,,"26, Taman Jitra, Kedah.",Kedah,文教,50,Malaysia,6.2598848,100.4257769
移风剧社,Persatuan Drama Yee Fong Sungai Petani Kedah,,"33, Jalan Dewa, 08000 Sungai Petani, Kedah.",Kedah,文教,50,Malaysia,5.6407362,100.4878141
新光校友会,Persatuan Murid-Murid Tua Sin Kwang Sungai Petani Kedah,,"118, Lorong 1/9, Taman Sri Wang, 08000 Sungai Petani, Kedah.",Kedah,文教,50,Malaysia,5.618637,100.499183
双溪大年二条石明德学校校友会,Persatuan Murid-Murid Tua Min Terk,,"930-B, Batu Dua, Jalan Kuala Ketil, 08000 Sungai Petani, Kedah.",Kedah,文教,50,Malaysia,5.6320398,100.5210863
尚正校友会,Persatuan Murid-Murid Tua Sekolah Shang Ching Pandang Serai Kedah,,"LC 36 Jalan Lunas, Padang Serai, Kedah.",Kedah,文教,50,Malaysia,5.511588,100.554122
巴东色海华人义山理事会,Pawatankuasa Perkuburan Orang-Orang Cina Padang Serai Kedah,,"D/A L. C. 36 Jalan Lunas, Padang Serai, Kedah.",Kedah,慈善福利,60,Malaysia,5.511488,100.554122
加拉岸幵明校友会,Persatuan Bekas Murid-Murid SekKhai Min Karangan Kedah,,"40, Pekan Karangan, 09700 Karangan, Kedah.",Kedah,文教,50,Malaysia,5.4206109,100.6674156
加拉岸永来观音庙,Persataun Penganut Dewa Eng Lai Kuan In Pekan Karangan,,"165, Pekan Karangan, 09700 Karangan, Kedah.",Kedah,宗教,53,Malaysia,5.4205359,100.6674589
加拉岸义务消防队,Persatuan Pasukan Bomba Sukarela Karangan,,"101, Pekan Karangan, 09700 Karangan, Kedah.",Kedah,慈善福利,59,Malaysia,5.4205359,100.6673723
吉打德教会济阳阁,,Chee Yang Kor Moral Uplifting Society Kedah,"2035, Tongkang Yard, Off Jalan Kota Tanah, 05050 Alor Setar, Kedah.",Kedah,宗教,51,Malaysia,6.1166699,100.3543595
华玲育智校友会,Persatuan Bekas Pelajar Sekolah Yeok Chee Baling Kedah,,"W(LBB-36), Jalan Shariff, 09000 Baling, Kedah.",Kedah,文教,51,Malaysia,6.1259931,100.3823483
华玲德教会紫华阁,Persatuan Pendidikan Akhlak Chee Wah Kor Baling Kedah,,"33-A, Jalan Shariff, 09100 Baling, Kedah.",Kedah,宗教,51,Malaysia,6.1259181,100.3823916
吉打华玲德教会紫华阁,Persatuan Pendidikan Akhlak Chee Wan Kor,,"33-A, Jalan Shariff, 90100 Baling, Kedah.",Kedah,宗教,52,Malaysia,6.1259181,100.382305
峨占必力佛教会,Persatuan Ugama Buddha Guar Chempedak Guruk Kedah,,"1 Taman Sri Wangsa, Gua Chempedak, Gurun, Kedah.",Kedah,宗教,51,Malaysia,5.8511967,100.4608421
波各先那佛教会,Persatuan Buddhist Pokok Sena,Pokok Sena Buddhist Association,"139-A, Lorong 6, Kampung Baru, 06400 Pokok Sena, Kedah.",Kedah,宗教,51,Malaysia,5.967229,100.57118
法主公神庙,Pertubuhan Penganut Huat Szu Kong Sungai Petani Keda,,"2210, Lorong Mak Yong 1, Taman Ria Jya, 08000 Sungai Petani, Kedah.",Kedah,宗教,51,Malaysia,5.6472535,100.5130143
二条石三山国王善信会,"Pertubuhan Penganut-Penganut San Shan Guo Wang, Batu 2, Sungai Petani",,"721, Batu Dua, 08000 Sungai Petani Kedah.",Kedah,宗教,51,Malaysia,5.6316696,100.5187571
吉打莪仑德教会紫津阁,,Chee Chin Kok Moral Uplifting Society,"33-A, Jalan Jeniang, 08300 Gurun, Kedah.",Kedah,宗教,51,Malaysia,5.8135621,100.5410291
西岭学校校友会,"Persatuan Bekas Murid Sekolah Cina Serdang, Kedah",,"85, Jalan Pecah Batu, 09800 Serdang, Kedah.",Kedah,文教,51,Malaysia,5.2124135,100.6150351
吉打浮罗交怡德教会紫文阁,Persatuan Pendidikan Akhlak Chee Boon Kor ,,"58, Pokok Asam, 07000 Pulau Langkawi, Kedah.",Kedah,宗教,52,Malaysia,6.327751,99.8386501
吉打亚罗士打蔗芭青山佬祖古庙,Persatuan Pengurusan Tokong Chin Sun Low Chor,,"15-M Kampong Kilang Tebu, Tembak Bunga, 05050 Alor Star, Kedah.",Kedah,宗教,52,Malaysia,6.1021074,100.3409292
吉打广福宫,Kong Hock Keong,,"233-Pengkalan Kundor, 05400 Alor Star, Kedah.",Kedah,宗教,52,Malaysia,6.077681,100.3532281
吉礁圣教会,Persatuan Sin Kow Hooi Alor Setar Kedah,,"52/53 Batu 2, Jalan Langgar, 05100 Alor Setar, Kedah.",Kedah,宗教,52,Malaysia,6.1166729,100.3657282
吉打樟仑佛教会,Persatuan Buddist Changlun,Changlun Buddhist Association,"87, Taman Changlun, Jalan Sintok, 06010 Changlun, Kedah.",Kedah,宗教,52,Malaysia,6.4051588,100.2131962
吉打双溪大年甘边园斗母宫理事会,"Pertubuhan Penganut Agama Buddha Dou Mu Gong Jiu Hwang Da Ti. Kampung Kean Peng. Sg Petani, Kedah",,"516, Kampung Kean Peng, Pekan Lama, 08000 Sungai Petani, Kedah.",Kedah,宗教,52,Malaysia,5.6181488,100.5529298
吉打樟仑普救寺,Pertubuhan Penganut Ajaran Phoo Kiu Se,,"Tokong Phoo Kiu Se, Jalan Sintol, 06010 Changlun, Kedah.",Kedah,宗教,52,Malaysia,6.4163051,100.5183621
樟仑天主堂理事会,"Jawatan Kuasa Gereja Katholik Changloon, Kedah Ng Ngen Fatt",Parish Church Council,"No.69 A, Kg. Baru, Pekan Baru, 06010 Changlun, Kedah.",Kedah,慈善福利,60,Malaysia,6.4162051,100.5183621
吉南三巴央广福宫,"Jawatankuasa Pengurusan Tokong Kwong Hock Keong, junjong","The Committee Of Management Of Kwong Hock Keong, Junjong","139, Pekan Junjong, 09000 Kulim, Kedah.",Kedah,宗教,52,Malaysia,5.2997554,100.5370695
三巴央佛教会,Persatuan Penganut Agama Buddha,Junjong Buddhist Association,"Plot 25, Lot 416, Mukim Junjong, 09000 Kulim, Kedah.",Kedah,宗教,54,Malaysia,5.2996554,100.5370695
吉南德教会紫翰阁,,Chee Han Kor Moral Uplifting Society South Kedah,"358, Kelang Sago, 09000 Kulim, Kedah.",Kedah,宗教,52,Malaysia,5.3736567,100.5512471
吉南巴东色海德教会紫天阁,,Chee Thean Hkor Moral Uplifting Society,"Jalan Baling, 09400 Padang Serai, Kedah.",Kedah,宗教,52,Malaysia,5.510874,100.5651849
吉南司南马德教会振成阁,Persatuan Amal Chin Shen Khor,,"77, Jalan Raya, 09810 Selama, Kedah.",Kedah,宗教,52,Malaysia,5.2087125,100.6155071
马来西亚创价会吉打州分会,Persatuan Soka Gakkai Malaysia (Cawangan Kedah),,"55, Komplek Alor Malal Batu 2, Jalan Langgar, 05460 Alor Setar, Kedah.",Kedah,宗教,53,Malaysia,6.1263811,100.3855847
日得拉灵兴庙,Rumah Berhala Leng Heng Meow,Leng Heng Meow Temple,"Jalan Dato Seri Osman Aroff, 06000 Jitra, Kedah.",Kedah,宗教,53,Malaysia,6.2555782,100.428257
吉中双溪大年德教会紫修阁,,Chee Siew Kok Moral Uplifting Society,"390, Taman lntan, 08000 Sungai Petani, Kedah.",Kedah,宗教,53,Malaysia,5.635311,100.4714849
吉中徳教会立善阁,Persatuan Pendidikan Akhlak Lip Seang Kor,,"188, Air Mendidih, Jalan Badlishah,  08000 Sungai Petani, Kedah.",Kedah,宗教,53,Malaysia,5.6494274,100.495731
吉中庆隆花园福德祠理事会,Pertubuhan Pengikut Tokong Hock Teik Soo Taman Keladi,,"1, Lorong Angsana 1, Taman Keladi, 08000 Sungai Petani, Kedah.",Kedah,宗教,53,Malaysia,5.6164019,100.5011797
居林佛恩功德会,Pertubuhan Bakti Fo En Bandar Kulim Kedah,,"74 Lorong Semarak 3, Taman Semarak, 09000 Kulim, Kedah.",Kedah,宗教,53,Malaysia,5.3779714,100.5407398
居林菩提连社,Pertubuhan Pu Ti Lian She Kulim Kedah,,"Lot 17, Lorong Sekolah Convent Jalan Bukit Awi, 09000 Kulim, Kedah.",Kedah,宗教,53,Malaysia,5.3635698,100.5486309
吉南西岭德教会紫峰阁,,Chee Hong Khor Moral Uplifting Society,"106-C, Jalan Raya, 09800 Serdang Kedah.",Kedah,宗教,53,Malaysia,5.2400323,100.6421799
西领华人义山委员会,Pertubuhan Jawatankuasa Pengurusan Tanah Perku-buran Cina Serdang Kedah,,"93 Main Road, 09800 Serdang, Kedah.",Kedah,慈善福利,60,Malaysia,5.2399323,100.6421799
麻坑大伯公理事会,Pertubuhan Penganut Tai Pak Kong,,"Lot 908, Tepi Sungai Kerian, 09500 Karangan, Pekan Mahang, Kulim, Kedah.",Kedah,宗教,53,Malaysia,5.324538,100.7547581
居邦慈音佛学会,Pertubuhan Buddhist Tze Yin Kupang Baling,,"99, Jalan Gadek, Kupang, Baling, Kedah.",Kedah,宗教,53,Malaysia,5.6344544,100.8442524
真佛宗法显堂,Pertubuhan Chen Fo Cong Fa Xian Tang Alor Setar Kedah,,"K-20 Rumah Kedai Perumahan Awam Mergong, 051510 Alor Setar, Kedah.",Kedah,宗教,54,Malaysia,6.131662,100.360535
亚罗士打道德会,Pertubuhan Akhlak Tao Alor Setar,,"1A, Jalan Tokong Simpang Kuala, Alor Setar, Kedah.",Kedah,宗教,54,Malaysia,6.099389,100.3666579
真耶苏教会,Gereja Jesus Benar Alor Setar Kedah,,"1073 Bee Bee Park, 05400 Alor Setar, Kedah.",Kedah,宗教,54,Malaysia,6.0950762,100.3681182
元真坛,Pertubuhan Pengajian Tao (Yen Chern),,"1111, Lorong Pekaka, Jalan Tunku Abdul Halim, 05100 Jalan Terok Wanjau, Alor Star, Kedah.",Kedah,宗教,54,Malaysia,6.127284,100.369515
新文英佛教会,Persatuan Agama Buddha Semeiling Kedah,,"106 Kg. Baru Semeling, 08100 Bedong, Kedah.",Kedah,宗教,54,Malaysia,5.6370024,100.4881529
水莲南无观世音菩萨,Pertubuhan Penganut Ajaran Chui Lean Nam Mo Kwan Si Yin Pu Sat Sungai Petani Kedah,,"29, Taman Indah, 08000 Sungai Petani, Kedah.",Kedah,宗教,54,Malaysia,5.6272189,100.4841628
双溪大年新街场新公市莱菜市及各业圣王公理事会,Persatuan Penganut Tokong Seah Ong Kong Pasar,,"84-K, Jalan Pengam, Pekan Baru, 08000 Sungai Petani, Kedah.",Kedah,宗教,54,Malaysia,5.6408571,100.4662803
双溪大年老街场斗母宫,Pertubuhan Penganut Tow Boo Keong Pekan Lama Sungai Petani Kedah,,"424 B, Pekan Lama, 08000 Sungai Petani, Kedah.",Kedah,宗教,54,Malaysia,5.6392764,100.4921821
元帅宫,Pertubuhan Penganut Yuen Shuai Gong Jalan Huang Da Di,,"649, Lorong 96, Taman Ria, 08000 Sungai Petani, Kedah.",Kedah,宗教,54,Malaysia,5.664497,100.5087509
真佛宗北马同修会,Pertubuhan Penganut Buddha Chen Foh Chong Kedah Selatan,,"18 Tingkat 2, Jalan Selasih, Taman Semarak, 09000 Kulim, Kedah.",Kedah,宗教,54,Malaysia,5.3777893,100.539049
日得拉玉皇大帝庙,Persatuan Penganut Dewa Gek Hong Tai Tee Kedah Utara,,"Jitra, Kedah",Kedah,宗教,54,Malaysia,6.264421,100.420232
吉北高岭佛教会,Persatuan Buddhist Kodiang Kedah,,"118D, Taman Hossana, Jalan Changlua, 06100 Kodiang, Kedah.",Kedah,宗教,55,Malaysia,6.3779984,100.3385624
吉打高岭福建公冢理事会,Jawatankuasa Tanah Perkuburan Hokkien Kodiang Kedah,,"99, Railway Station, 06100 Kodiang, Kedah.",Kedah,慈善福利,58,Malaysia,6.3779234,100.3386057
吉打高岭义务消防队,Pasukan Bomba Sukarela Mukim Keplu,,"99, Railway Station, 06100 Kodiang, Kedah.",Kedah,慈善福利,58,Malaysia,6.3779234,100.3385191
吉北业余乒乓公会,Persatuan Ping Pong Amatur Kedah Utara,North Kedah Amateur Table Tennis Association,"14,  Jalan Sinaran 4, Taman Sinaran, Jalan Kuala Kedah, 06600 Alor Star, Kedah.",Kedah,体育联谊,55,Malaysia,6.0980688,100.3425419
巴东昔拉庆兴庙,Pertubuhan Penganut Dewan Keng Heng Hong Beow Padang Sera,,"Dewan Keng Hong Beow Padang Sera, 06100 Kodiang, Kedah.",Kedah,宗教,55,Malaysia,6.3566463,100.3389712
巴东昔拉义务消防队,Pasukan Bomba Sukarela Padang Sera,,"37, Padang Sera, 06100 Kodiang, Kedah.",Kedah,慈善福利,57,Malaysia,6.3565713,100.3390145
巴东昔拉华人义山公会,Persatuan Pengurusan Tanah Perkubuhan Cina Padang Sera,,"10 Padang Sera 06100 Kodiang, Kedah.",Kedah,慈善福利,60,Malaysia,6.3565713,100.3389279
吉北篮球公会,Persatuan Bola Keranjang Kedah Utara,,"41, Taman Kristal, Kawasan Perindustrian Ringan Mergong, Sbg Jalan Putra, 05150 Alor Setar, Kedah.",Kedah,体育联谊,55,Malaysia,6.1277592,100.351412
吉北象棋公会,Persatuan Xiang Qi Kedah Utara,,"c/o 3-D 3rd Floor Kompleks Star Parade, 05000 Alor Star, Kedah.",Kedah,体育联谊,55,Malaysia,6.1224304,100.3730015
吉州象棋公会,Persatuan Xiang Qi Kedah,,"3D 3rd Floor Kompleks Star Parade, 05000 Alor Star, Kedah.",Kedah,体育联谊,56,Malaysia,6.1223304,100.3730015
吉北太极气功十八式体育总会,Persatuan Sukan Taiji Qi Gong Kedah Utara,,"145 Taman Derga Jaya, Jalan Datok Kumbar, 08000 Kedah, ",Kedah,体育联谊,55,Malaysia,6.1221222,100.3834484
竹城沤孟兰胜会,"Pertubuhan Khairat Kematian Kaum Cina Kota Sarang Semut MK Sla Kecil Alor Star, Kedah",,"43, Jalan Pengkalan Kapal, Kota Sarang Semut, Alor Star, Kedah. ",Kedah,宗教,55,Malaysia,5.9457664,100.3641409
高拉武拉华人体育会,Kuala Muda Chinese Recreation Club Sungai Petani,,"1, Jalan Petri, 08000 Sungai Petani, Kedah.",Kedah,体育联谊,55,Malaysia,5.6401171,100.4865994
本同佛教会,Persatuan Buddhist Pendang Kedah,,"43 Jalan Titi Lama, 06700 Pendang, Kedah.",Kedah,宗教,55,Malaysia,6.0073368,100.5746224
华联公会第一及第二公冢,Persatuan Hwa Lian Pendang,,"Bangunan Persatuan Hwa Lian, 06700 Pendang, Kedah.",Kedah,慈善福利,58,Malaysia,6.0072368,100.5746224
亚罗士打精武体育会,Persatuan Sukan Chin Woo Alor Setar,,"13, Taman Pelangi, Mergong, 05150 Alor Setar, Kedah.",Kedah,体育联谊,56,Malaysia,6.097228,100.3451249
同侨俱乐部,Thong Khew Ku Lok Poo,,"314, Jalan Lumpur, 05100 Alor Setar, Kedah.",Kedah,体育联谊,56,Malaysia,6.1245692,100.3617738
吉打少林武术馆,Persatuan Seni Mempertahankan Diri Sao Um Negeri Kedah,,"A-88, Taman Wira, Jalan Puyu 1,  Mergong, 05350 Alor Star, Kedah.",Kedah,体育联谊,56,Malaysia,6.1448779,100.3627175
吉打州太极气功十八式总会,Persatuan Taiji Qi Gong Bercorak 18 Negeri Kedah,,"393-C, Jalan Pintu Sepuluh, Jalan Putra, 05100 Alor Setar, Kedah.",Kedah,体育联谊,56,Malaysia,6.1262856,100.3651122
吉打集友倶乐部,Pert Chip Ewe Kok Lok Por,,"28 Jalan Station, Alor Setar, Kedah.",Kedah,体育联谊,56,Malaysia,6.1831605,100.3746316
吉打中华体育会,Kelab Rekreasi Orang-Orang Tiong Hua Kedah,Kedah Chinese Recreation Club,"4, Jalan Setesen, 05000 Alor Setar, Kedah.",Kedah,体育联谊,56,Malaysia,6.1167409,100.3705819
吉打羽球公会,Persatuan Badminton Kedah,Kedah Badminton Association,"55-D, Taman Lam Sun, Telok Wanjah, 05200 Alor Star, Kedah.",Kedah,体育联谊,56,Malaysia,6.1237694,100.3800989
联友团结会,Persatuan Lean Yew Sungai Petani Kedah,,"41, Tingkat 2, Jalan Kuala Ketil, Sungai Petani, Kedah.",Kedah,体育联谊,56,Malaysia,5.6356909,100.510239
吉中象棋公会,Persatuan Catur Cina Kedah Tengah,Central Kedah Chinese Chess Association Sungai Petani,"84 T, Jalan Pegam, Pekan Lama, 08000 Sungai Petani, Kedah.",Kedah,体育联谊,56,Malaysia,5.6386472,100.4938276
吉南华人体育会,Kelab Penghiburan Orang-Orang Tionghu,South Kedah Chinese Recreation Club,"11, Taman Tasik Putra, 09000 Kulim, Kedah.",Kedah,体育联谊,56,Malaysia,5.3725992,100.5624212
浮罗交怡华人体育会,Kelab Rekreasi Tiong Hua Langkawi Kedah,,"217 Taman Langkawi, 07000 Langkawi, Kedah.",Kedah,体育联谊,57,Malaysia,6.333604,99.816106
浮罗交怡华人高尔夫球公会,Persatuan Remain Golf Orang Tiong Hua Langkawi Kedah,,"10 Pekan Kuah, 07000 Langkawi, Kedah.",Kedah,体育联谊,57,Malaysia,6.3215871,99.8496904
浮罗交怡中华会馆,Chung Hwa Hoay Kuan Kedah,,"12 Pekan Kuah, 07000 Langkawi, Kedah.",Kedah,慈善福利,57,Malaysia,6.3186696,99.8513461
高岭广东公冢,Persatuan Jawatankuasa Pengurusan Tanah Perkuburan Kwantung Kodiang Kedah,,"15, Taman Bahagia, Jalan Perlis, 06100 Kodiang, Kedah.",Kedah,慈善福利,57,Malaysia,6.394978,100.301397
吉北哥打士打业余排球公会,Persatuan Bola Tampar Amatur Kota Setar,Amateur Volleyball Association,"40, Taman Bunga Raya, Lorong Bunga Raya 10, 05050 Alor Star, Kedah.",Kedah,体育联谊,57,Malaysia,6.1112477,100.3529688
端影义务消防队,Pasokan Bomba Sukarela Pekan Tunjang Kedah,,"36, Pekan Tunjang, 06000 Jitra, Kedah.",Kedah,慈善福利,57,Malaysia,6.2868161,100.3744613
浮罗玉及文曼华人义山理事会,Jawatankuasa Perkuburan Orang-Orang Cina,,"Pulau Nyior & Gemban, Jitra, Kedah.",Kedah,慈善福利,57,Malaysia,6.277981,100.394258
福泉安公冢,Perkuburan Hock Chuan An Jerlun,,"Pekan Jerlun Mk, 01150 Jerlun, Kedah.",Kedah,慈善福利,57,Malaysia,6.210399,100.2598754
吉北老新港广东公冢理事会,Pertubuhan Perkuburan Kwang Tung Kedah Utara,,"67, Telagar Juan, Kubang Rotan, 06250 Alor Setar, Kedah.",Kedah,慈善福利,58,Malaysia,6.13564,100.30198
吉打多皆华人公冢,Tanah Perkuburan Orang-orang China Tokai,,"c/o M.C.A. Cawangan Tokai, Pekan Tokai, 06660 Alor Star, Kedah.",Kedah,慈善福利,58,Malaysia,6.0272533,100.412112
吉北皂礼山华人公冢理事会,Persatuan Jawatankuasa Pengurusan Tanah Perkuburan Orang-Orang Awam Cina Bukit Choras Kedah,,"Seng Wor Ricemill, Bukit Besar, Kota Sarang Semut, 06800 Alor Star, Kedah.",Kedah,慈善福利,58,Malaysia,5.9503,100.40908
吉打十字港华联公会,Persatuan Kebajian Orang-orang Tionghua Simpang Kedah.,,"Dewan Tokong Kee Tian Kung, Jalan Tokai Simpang Empat, 06050 Alor Star, Kedah.",Kedah,慈善福利,58,Malaysia,6.0283397,100.4292749
